,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
66,66,PA75_67,Paris 1er 75001 (Vendôme),"Achat maison 11 pièces 350 m², Paris 1er - 470 000 €",470 000 €,350 m²,11 pièces,6 chambres,1 place de parking,,,Terrasse,1 garage,1 343 €/m²,,Publiée le 7 déc. 2020,Réf. de l’annonce : 75011104357,Descriptif de cette maison à vendre de 11 pièces et 350 m²,"Maison bourgeoise. Vailly-sur-Aisne à 80 kilométres de l'aéroport Paris Charles de Gaules, 110 Kilométres de Paris, 40 kilométres de Reims,10 kilométres de Center Parc dans la commune de Chamouille, 10 kilométres du Golf de l'Ailette et à 10 min de la gare de Soissons pour les trajets Soissons Paris. Cette demeure à l'architecture incroyable va vous plonger dans un délice d'histoire le design et l'agencement de la maison sont parfaits. Ses fresques et ses menuiseries de qualités vont vous satisfaire, ce bien est constitué de 6 chambres, de plusieurs salles d'eau et toilettes, un sous-sol aménagé qui vous impressuinnera, un exterieur plus qu'agreable avec vue sur monuments et vue panoramique. Venez vous laisser charmer par cette maison de rêve, les photos parlent d'elles-mêmes. Une visite virtuelle est disponible sur le site de de Sextant France Honoraires charge vendeur Agent commercial Sextant France - Salvatore Urso Baiardo agent basé à TRETS - Voir le téléphone - Plus d'informations sur (lien supprimé) réf. 14319"
67,67,PA75_68,Paris 14e 75014 (Montsouris - Dareau),"Achat maison 6 pièces 160 m², Paris 14e - 2 300 000 €",2 300 000 €,160 m²,6 pièces,4 chambres,,,,,,"13,9k €/m²",Réf. de l’annonce : 4486430,Publiée le 26 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 160 m²,"Paris XIVe - Parc de Montsouris.. A deux pas du parc de Montsouris, au cœur d'une ruelle résidentielle pavée et fleurie, belle maison familiale de 160 m². Elle comprend, au rez-de-chaussée, un salon/salle à manger avec cheminée et cuisine ouverte, donnant sur une terrasse de 7 m² ; au premier étage, une grande chambre parentale avec salle d'eau ; au deuxième étage, deux chambres et une salle de bains ; à l'entresol, un grand studio pouvant être indépendant.
La maison est traversante, lumineuse et pleine de charme."
68,68,PA75_69,Paris 8e 75008 (Europe),"Achat maison 9 pièces 267 m², Paris 8e - 4 400 000 €",4 400 000 €,"267,06 m²",9 pièces,5 chambres,,,,,,"16,5k €/m²",Réf. de l’annonce : 4346116,Publiée le 28 oct. 2020,Modifiée le 30 oct. 2020,Descriptif de cette maison à vendre de 9 pièces et 267 m²,"Paris VIIIe - Liège. Entre les IXe et VIIIe arrondissements, au calme absolu et à l'abri des regards, maison d'architecte sur trois niveaux, organisée autour d'un grand patio et bénéficiant de deux terrasses en étage. Elle se compose, au rez-de-chaussée, d'une entrée, d'un grand séjour et d'une cuisine ouverte (85 m² environ), ouvrant sur le patio (35 m²), d'une salle de jeux, d'un salon de télévision, d'un bureau et d'une buanderie ; au premier étage, d'un bureau en mezzanine, de trois chambres et de deux salles de douche ; et, au dernier étage, d'une chambre de maître (dressing room et salle de bains) et de deux terrasses. Un studio indépendant complète ce bien rare dans un quartier en pleine mutation."
69,69,PA75_70,Paris 16e 75016 (Auteuil-Nord - Jasmin - Mirabeau),"Achat maison 7 pièces 197 m², Paris 16e - 3 350 000 €",3 350 000 €,197 m²,7 pièces,5 chambres,,,,Terrasse,,"16,6k €/m²",Réf. de l’annonce : 2020101201,Publiée le 12 oct. 2020,Modifiée le 17 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 197 m²,"JASMIN - MAISON AVEC JARDIN. Jasmin, très au calme en retrait d'une voie privée, maison familiale ouvrant sur une joli jardin verdoyant de 150m2. D'une surface de 197 m2 (190.41 m2 habitables), la maison se compose d'un vaste séjour et d'une cuisine séparée donnant tous deux de plain pied sur le jardin , de deux chambres et une salle de bains en rez de chaussée, de deux chambres et deux salles de bains au 1er étage, d'une grande suite parentale au 2è étage, elle-même composée d'une chambre, et une salle de bain et un salon ouvrant une terrasse de 9m2."
70,70,PA75_71,Paris 20e 75020 (Gambetta),"Achat maison 6 pièces 119 m², Paris 20e - 1 390 000 €",1 390 000 €,"118,88 m²",6 pièces,4 chambres,,,,,,"11,7k €/m²",Réf. de l’annonce : 3187,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 119 m²,"Logement neuf - Maison de ville 119 m² Paris 75020. Votre agence Swixim a le plaisir de vous présenter, en avant-première, cette maison de ville sur deux niveaux qui sera construite pour le 1er trimestre 2023.
Elle est composée d'un jardin de 30 m², d'un double séjour exposé sud, d'une cuisine et d'une pièce d'eau + buanderie. Au second niveau, de 4 chambres et d'une vaste salle d'eau.
Idéalement située entre le village Charonne et le quartier Gambetta, cette maison ne manquera pas de vous séduire !
Honoraires charge vendeur
Nombre de lots: 77
Pour plus d'informations et tout savoir sur les lots encore disponibles, n'hésitez pas à contacter Jérémie au Voir le téléphone
Copropriété de 77 lots (Pas de procédure en cours).
Charges annuelles : 1200.00 euros."
71,71,PA75_72,Paris 14e 75014 (Montparnasse - Raspail),"Achat maison 6 pièces 150 m², Paris 14e - 2 850 000 €",2 850 000 €,150 m²,6 pièces,3 chambres,,Jardin,,,,"18,3k €/m²",Réf. de l’annonce : 002063E1LNS3,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Maison Paris 6 pièce(s) 196 m2. PARIS 14 - RASPAIL . Une maison particulière au caractère exceptionnel d'une superficie de 149 m²(Loi Carrez) répartis sur trois niveaux (plus un sous-sol de 20m² hors carrez) disposant d'un jardin de 28 m², terrasse privé, et d'un ascenseur privatif.. Celle-ci se compose ainsi : au rez-de-chaussée : une entrée, dégagent, deux chambres, un bureau, un dressing, une salle de bain avec WC, et un WC séparé. . Au premier étage : un superbe séjour cathédrale avec une verrière de toit et belle hauteur sous plafond, et une cuisine équipée.. Au troisième étage : un espace mezzanine desservant une chambre ainsi qu'une salle d'eau.. RARE SUR LE SECTEUR -BIEN D'EXCEPTION ET ATYPIQUE- JARDIN AU CALME EN PLEIN COEUR DE PARIS- LUMINEUX - A 2 MIN DU 6 EME ARRONDISSEMENT - GARDIEN . ."
72,72,PA75_73,Paris 15e 75015 (Pasteur - Montparnasse),"Achat maison 15 pièces 446 m², Paris 15e - 5 400 000 €",5 400 000 €,446 m²,15 pièces,9 chambres,,,,,,"12,1k €/m²",Réf. de l’annonce : 3398958,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 15 pièces et 446 m²,"Paris XVe - Pasteur. Hôtel particulier d'une surface de 446 m² environ comprenant un rez-de-chaussée, un premier étage et des combles aménagés. Il se compose, au rez-de-chaussée, de belles pièces de réception ayant conservé tous leurs éléments de décoration d'origine. Le premier étage, composé aujourd'hui de deux appartements, offre de multiples possibilités d'aménagement et enfin le dernier étage propose, dans les anciens combles, un appartement restructuré dans les années 80. Un atelier d'artiste, un studio de 17 m² situé au-dessus d'un garage pouvant accueillir deux voitures et une immense cave complètent ce bien rare à la vente et au fort potentiel."
73,73,PA75_74,Paris 13e 75013 (Salpétrière - Austerlitz),"Achat maison 5 pièces, Paris 13e - 2 680 000 €",2 680 000 €,,5 pièces,4 chambres,,,,,,,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 3326263,Descriptif de cette maison à vendre de 5 pièces,"Paris 13 - Mairie du 13 - Maison de ville - Terrasse. Paris 13 - Vincent Auriol - Maison de ville - Terrasse
Située à proximité de la Mairie du 13ème arrondissement, BARNES vous propose cette maison de ville en pleine propriété.
D’une superficie d’environ 250m2, elle se déploie en deux parties avec au coeur un séjour cathédrale d’environ 80m2 dont la belle hauteur sous plafond (environ 5M50), le tout éclairé par une verrière zénithale apportant de la clarté à toute heure de la journée.
Sur la partie avant; 
Au Rez-de-chaussée: entrée, cuisine ouverte, bureau ou chambre.
Au 1er niveau: Chambre, salle d'eau et dégagement. 
Au 2nd niveau: Suite parentale avec bureau et salle de bains.
Commodités à tous les niveaux.
Sur la 2ème partie, accessible uniquement par la maison; 
Au 1er niveau: une 1ère grande pièce, actuellement un bureau, dispose d’un espace pouvant accueillir une grande chambre.
Au 2ème niveau: un studio d’enregistrement, pouvant également faire office de 5ème chambres. 
Ces deux niveaux surplombent la pièce de vie.
Côté extérieurs, cette maison dispose d'un toit terrasse de 30m2 exposée Sud-Est, d’une cour de 14m2 ainsi qu’une cave de 15m2 accessible par l’intérieur de la maison."
74,74,PA75_75,Paris 13e 75013 (Patay - Masséna),"Achat maison 7 pièces 227 m², Paris 13e - 1 750 000 €",1 750 000 €,"226,66 m²",7 pièces,4 chambres,,,,,,7 721 €/m²,Réf. de l’annonce : 4563245,Publiée le 2 déc. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 227 m²,"Paris XIII - Gare. Au calme et à l'abri des regards, maison familiale de 226,66 m2 bénéficiant d’un extérieur de 50 m². Elle se compose au rez-de-chaussée d'une entrée, de deux chambres, d'une buanderie, d'une salle de bains, d'une cave à vin.
Au premier étage, un vaste espace de vie baigné de lumière sous verrière, une cuisine ouvrant sur la salle à manger, un séjour donnant accès à la terrasse et au jardin arboré.
Au dernier étage, deux chambres, une salle d'eau à l'italienne, une chambre sous combles. Un garage complète ce bien d'exception calme et lumineux."
75,75,PA75_76,Paris 19e 75019,"Achat maison 8 pièces 196 m², Paris 19e - 1 980 000 €",1 980 000 €,196 m²,8 pièces,5 chambres,,Jardin,,,,"10,1k €/m²",Réf. de l’annonce : VM294-MARTI,Publiée le 29 oct. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 196 m²,"MAISON. PARIS 19ième. Entre les Buttes Chaumont et le Parc de la Butte du Chapeau Rouge, élégante maison de ville de 196m². Edifiée sur trois niveaux comprenant au rez-de-chaussée une entrée, un double séjour traversant avec salle à manger, une cuisine aménagée équipée avec accès terrasse de 23m² exposée Sud et dépendance de 34m² (avec salle d'eau et wc). Au premier étage, palier, 2 chambres dont une suite parentale avec salle de bains et dressing, un espace buanderie et wc. Au deuxième étage, 3 chambres, une salle d'eau et wc. Un sous-sol aménagé avec accès intérieur et extérieur.
Entièrement rénovée, belles prestations, accès sécurisé, parking à proximité.
Métro Télégraphe à 170 m.
Honoraires à la charge du vendeur. Ce bien vous est proposé par un agent commercial.
CFB IMMOBILIER :
Voir le téléphone"
76,76,PA75_77,Paris 14e 75014 (Montsouris - Dareau),"Achat maison 6 pièces 160 m², Paris 14e - 2 300 000 €",2 300 000 €,160 m²,6 pièces,4 chambres,2 places de parking,,,,,"13,8k €/m²",Réf. de l’annonce : V40000142,Publiée le 27 oct. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 160 m²,"PARC MONTSOURIS / MAISON. Dans une impasse pavée, juxtant le parc Montsouris, jolie maison de ville de 160m2 comprenant :
Une double réception avec cuisine ouverte, loggia ouverte avec baies vitrées, un jardinet privatif, une buanderie, deux pièces (salle de jeux ou deux pièces pour ado ou nounou) en cours anglaise avec entrée indépendante, salle de bains, wc et cuisine possible.
En étage une master chambre avec dressing et salle de bains avec wc, deux chambres avec salle de bains et wc.
PLACE DE PARKING PRIVEE DEVANT LA MAISON / CALME ABSOLU / TRES BON ETAT / SOLEIL / EXCELLENT PLAN"
77,77,PA75_78,Paris 7e 75007 (Champ de Mars),"Achat maison 6 pièces 121 m², Paris 7e - 1 890 000 €",1 890 000 €,"121,14 m²",6 pièces,4 chambres,,,,,,"15,6k €/m²",Réf. de l’annonce : 4241001,Publiée le 27 oct. 2020,Modifiée le 26 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 121 m²,"Paris VIIe - Saint-Dominique - Maison de ville. Rare maison de ville de 121 m² au cœur du quartier Gros Caillou, proche des écoles et des commerces. Au calme et lumineuse, elle se compose comme suit : au rez-de-chaussée, une entrée, une chambre avec une salle de douche ; au premier étage, une chambre avec salle de douche, et une grande chambre avec salle de bains ; au troisième étage, un vaste séjour avec une cuisine ouverte (possibilité de créer un séjour cathédrale) ; en mezzanine, une quatrième chambre et des combles de 30 m² aménageables."
78,78,PA75_79,Paris 19e 75019,"Achat maison 8 pièces 196 m², Paris 19e - 1 980 000 €",1 980 000 €,196 m²,8 pièces,5 chambres,,Jardin,,,,"10,1k €/m²",Réf. de l’annonce : VM294-MARTI,Publiée le 29 oct. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 196 m²,"MAISON. PARIS 19ième. Entre les Buttes Chaumont et le Parc de la Butte du Chapeau Rouge, élégante maison de ville de 196m². Edifiée sur trois niveaux comprenant au rez-de-chaussée une entrée, un double séjour traversant avec salle à manger, une cuisine aménagée équipée avec accès terrasse de 23m² exposée Sud et dépendance de 34m² (avec salle d'eau et wc). Au premier étage, palier, 2 chambres dont une suite parentale avec salle de bains et dressing, un espace buanderie et wc. Au deuxième étage, 3 chambres, une salle d'eau et wc. Un sous-sol aménagé avec accès intérieur et extérieur.
Entièrement rénovée, belles prestations, accès sécurisé, parking à proximité.
Métro Télégraphe à 170 m.
Honoraires à la charge du vendeur. Ce bien vous est proposé par un agent commercial.
CFB IMMOBILIER :
Voir le téléphone"
79,79,PA75_80,Paris 7e 75007 (Champ de Mars),"Achat maison 6 pièces 121 m², Paris 7e - 1 890 000 €",1 890 000 €,"121,14 m²",6 pièces,4 chambres,,,,,,"15,6k €/m²",Réf. de l’annonce : 4241001,Publiée le 27 oct. 2020,Modifiée le 26 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 121 m²,"Paris VIIe - Saint-Dominique - Maison de ville. Rare maison de ville de 121 m² au cœur du quartier Gros Caillou, proche des écoles et des commerces. Au calme et lumineuse, elle se compose comme suit : au rez-de-chaussée, une entrée, une chambre avec une salle de douche ; au premier étage, une chambre avec salle de douche, et une grande chambre avec salle de bains ; au troisième étage, un vaste séjour avec une cuisine ouverte (possibilité de créer un séjour cathédrale) ; en mezzanine, une quatrième chambre et des combles de 30 m² aménageables."
80,80,PA75_81,Paris 14e 75014 (Didot - Porte de Vanves),"Achat maison 3 pièces 47 m², Paris 14e - 812 000 €",812 000 €,47 m²,3 pièces,1 chambre,,,,,,"16,6k €/m²",Réf. de l’annonce : 002063E1QPTP,Publiée le 21 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 47 m²,"Maison Paris 3 pièce(s) 47 m2. PARIS 14 - PLAISANCE : Dans un immeuble haussmannien en fond de cour, une charmante maisonnette , comprenant 3 pièces pour une surface carrez de 43,03 m2 ( surface globale de 47,39 m2).. Elle se compose d'une entrée avec séjour de 17 m2, d'un bureau complètement insonorisé, d'une cuisine indépendante, d'une salle de bains avec WC , et à l'étage une chambre.. Des combles sont récupérables. . Vous serez séduit par son calme, le charme de l'ancien, la proximité des commerces et des transports."
81,81,PA75_82,Paris 8e 75008 (Monceau - Malesherbes),"Achat maison 30 pièces 1 000 m², Paris 8e - 31 250 000 €",31 250 000 €,,30 pièces,12 chambres,,,,,,"31,3k €/m²",,Publiée il y a plus de 2 mois,Réf. de l’annonce : 853569,Descriptif de cette maison à vendre de 30 pièces et 1 000 m²,"Paris VIIIe - Parc Monceau. Rare et unique, donnant directement sur le Parc Monceau, très bel hôtel particulier de style néo-Louis XIII, agrémenté d'un joli jardin privatif, construit par l’architecte Auguste Tronquois en 1869.
Edifié sur quatre étages, dont le dernier sous combles, et comportant un sous-sol avec caves, il se compose au rez-de-jardin, au premier étage, au second étage ainsi qu'au troisième étage d'une double réception, d'une salle à manger, de trois chambres et de deux salles de bains.
Le quatrième étage comprend des chambres de service et une maison de gardien complète l'ensemble. Beau potentiel."
82,82,PA75_83,Paris 13e 75013 (Bibliothèque - Dunois - Jeanne d'Arc),"Achat maison 6 pièces 107 m², Paris 13e - 1 190 000 €",1 190 000 €,107 m²,6 pièces,3 chambres,,,,,,"10,8k €/m²",Réf. de l’annonce : 3177,Publiée il y a plus de 2 mois,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 107 m²,"Paris 13 - place Jeanne d'Arc - Maison de ville de 107 m². Charmante maison en briques de 107 m² sur 4 niveaux, située quartier Jeanne d'Arc, dans une allée calme, composée :
. au rez de chaussée : cuisine, courette intérieure, garage aménagé. Accès à la cave à vins en sous-sol.
. au 1er étage : séjour
. au 2ème étage : 2 chambres et une salle de bains
. au 3ème étage : suite parentale, salle d'eau et dégagements.
Rangements aménagés dans les combles.
VISITE VIRTUELLE à votre disposition sur le site de Laforêt.
dont 3.48 % honoraires TTC à la charge de l'acquéreur."
83,83,PA75_84,Paris 20e 75020 (Gambetta),"Achat maison 5 pièces 116 m², Paris 20e - 1 390 000 €",1 390 000 €,"115,86 m²",5 pièces,4 chambres,,,,,,12k €/m²,Réf. de l’annonce : OGINSB002,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 116 m²,"Maison 5 pièces rénovée / cave - 1 390 000. Frais de notaire réduits !
En plein Paris, dans le XXe arrondissement, à deux pas des commerces, écoles et à 1 minute à pied du métro ligne 3 et du tramway T3b, découvrez cette belle maison 5 pièces sur deux niveaux !
Au RDC vous découvrirez une magnifique cour pavée, un salon séjour de 31m2 avec cuisine américaine donnant sur la cour, WC.
Au second niveau vous retrouverez 4 chambres dont 1 suite parentale (salle d'eau), buanderie, salle de bain, WC séparé.
Vous disposez également d'une cave ainsi que des combles .
N'hésitez pas à nous contacter pour des informations supplémentaires."
84,84,PA75_85,Paris 6e 75006 (Saint-Placide),"Achat maison 8 pièces 353 m², Paris 6e - 16 000 000 €",16 000 000 €,"353,30 m²",8 pièces,4 chambres,,,,,,"45,3k €/m²",,Publiée il y a plus de 2 mois,Réf. de l’annonce : 1994042,Descriptif de cette maison à vendre de 8 pièces et 353 m²,"Paris VIe - Rue du Cherche-Midi - Maison avec jardin. Exclusivité, rare. Rue du Cherche-Midi, maison d'une surface de 433 m² avec jardin, noyée dans la verdure, à l'abri des regards, et exposée sud-ouest. Elle se compose, au rez-de-chaussée, d'une triple réception donnant sur un jardin de 245 m² ; au 1er étage, de deux suites avec chacune leur salle de bains complète, et d'un bureau ; au deuxième étage, d'une suite de maître de 57 m² ; et, en sous-sol, d'une chambre, en cour anglaise, donnant sur le jardin (avec sa salle de douche complète), d'une belle cave à vin, d'un local technique et d'une lingerie.
Rénovation superbe. Climatisation
Place de parking dans un immeuble, rue Abbé Grégoire."
85,85,PA75_86,Paris 18e 75018,"Achat maison 5 pièces 100 m², Paris 18e - 696 000 €",696 000 €,100 m²,5 pièces,4 chambres,1 place de parking,,,Terrasse,1 garage,6 760 €/m²,,Publiée le 5 déc. 2020,Réf. de l’annonce : 4550-4556077-2,Descriptif de cette maison à vendre de 5 pièces et 100 m²,"Maison de ville dans une copropriété. la Plaine St Denis-Aux Portes de Paris , A 5mn à pied de L12 station Front Populaire -Nous vous proposons une magnifique maison aménagée avec goût ,située au fond d'une allée dans une copropriété calme, familiale et sécurisée .Entrée privative avec jardinet, cette villa se compose de 3 niveaux , au Rez de chaussée , un vaste séjour lumineux, une cuisine entièrement meublée et équipée avec prestations de qualités donnant sur un jardinet de 17m2 , un WC invité avec lave main, un espace lingerie. Au 1er niveau, 3 chambres avec rangements intégrés, une salle de bain avec WC ,au dernier étage, une chambre parentale donnant sur une terrasse de 16m2 Plein sud, une salle de douche avec WC. Au sous sol relié à la maison une grande cave ,un espace pour vélos, un box fermé pouvant accueillir 2 petites voitures. Chauffage électrique ,convecteurs Acova basse consommation, Ballon Eau chaude 250L (changé en 2017) Charges: 100€/Mensuel. Prix de vente : 696 000 € FAI (dont 3% Honoraires Agences ), charges Acquéreur. Veuillez contacter Nathalie Jacquet au Voir le téléphone et possibilité de visites virtuelles"
86,86,PA75_87,Paris 19e 75019,"Achat maison 5 pièces 100 m², Paris 19e - 696 000 €",696 000 €,100 m²,5 pièces,4 chambres,1 place de parking,,,Terrasse,1 garage,6 760 €/m²,,Publiée le 5 déc. 2020,Réf. de l’annonce : 4550-4556081-2,Descriptif de cette maison à vendre de 5 pièces et 100 m²,"Maison de ville dans une copropriété. la Plaine St Denis-Aux Portes de Paris , A 5mn à pied de L12 station Front Populaire -Nous vous proposons une magnifique maison aménagée avec goût ,située au fond d'une allée dans une copropriété calme, familiale et sécurisée .Entrée privative avec jardinet, cette villa se compose de 3 niveaux , au Rez de chaussée , un vaste séjour lumineux, une cuisine entièrement meublée et équipée avec prestations de qualités donnant sur un jardinet de 17m2 , un WC invité avec lave main, un espace lingerie. Au 1er niveau, 3 chambres avec rangements intégrés, une salle de bain avec WC ,au dernier étage, une chambre parentale donnant sur une terrasse de 16m2 Plein sud, une salle de douche avec WC. Au sous sol relié à la maison une grande cave ,un espace pour vélos, un box fermé pouvant accueillir 2 petites voitures. Chauffage électrique ,convecteurs Acova basse consommation, Ballon Eau chaude 250L (changé en 2017) Charges: 100€/Mensuel. Prix de vente : 696 000 € FAI (dont 3% Honoraires Agences ), charges Acquéreur. Veuillez contacter Nathalie Jacquet au Voir le téléphone et possibilité de visites virtuelles"
87,87,PA75_88,Paris 15e 75015 (Citroën - Boucicaut),"Achat maison 6 pièces 170 m², Paris 15e - 1 990 000 €",1 990 000 €,170 m²,6 pièces,5 chambres,,,,,,"11,7k €/m²",Réf. de l’annonce : 4510353,Publiée le 3 déc. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 170 m²,"Paris XV - Saint-Charles. Située à deux pas de la rue Saint-Charles et de ses commerces, maison de ville d'une surface de 170 m² environ. Elle se compose au rez-de-chaussée d'une entrée, d'une chambre et d'une salle de bains. Le premier étage offre trois chambres et une salle de bains. Le dernier étage est composé d'un vaste salon ""cathédrale"" et d'une cuisine. Un studio indépendant situé au rez-de-chaussée et pouvant être relié à la maison ainsi qu'un sous-sol d'une surface de 60 m² environ complètent cette maison de charme idéalement située.
Possibilité d'acquérir un parking situé à proximité en sus."
88,88,PA75_89,Paris 16e 75016,"Achat maison 7 pièces 225 m², Paris 16e - 3 629 000 €",3 629 000 €,225 m²,7 pièces,4 chambres,,Jardin,,,,"16,1k €/m²",Réf. de l’annonce : 4510871-GM,Publiée le 16 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 225 m²,"Maison avec Jardin - Auteuil Paris 75016. Exclusivité Coldwell Banker Alcapa Invest
Venez découvrir cette belle maison de 1930, à l'abri des regards, situé à Auteuil sud dans une rue très calme.
Ce bien propose un beau jardin, une piscine intérieure, un étage dédié à la réception avec cuisine séparée, 4 chambres avec chacune sa salle d'eau, un bureau (possibilité 5ème chambre) et un garage.
Les possibilités d'aménagement et de décoration sont multiples et vous permettront de modéliser ce lieu de vie privilégié à votre image.
Idéalement situé, vous atteindrez les commerces, transports et écoles (maternelle au lycée) en quelques minutes à pied. Le métro, ligne 9, est à 300m.
Un ascenseur, un sauna, une cuisine d'été et une buanderie complètent ce bien."
89,89,PA75_90,Paris 13e 75013 (Butte-aux-Cailles),"Achat maison 5 pièces 133 m², Paris 13e - 1 695 000 €",1 695 000 €,133 m²,5 pièces,4 chambres,,,,,,"12,3k €/m²",Réf. de l’annonce : 221,Publiée le 27 oct. 2020,Modifiée le 28 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 133 m²,"Dans un quartier très recherché du 13ème arrondissement, au pied de la Butte aux Cailles, venez découvrir cette très belle maison de 144m2 au sol (133,46m2 loi Carrez) située dans une copropriété de très bon standing.
Composée de quatre niveaux avec au rez-de-chaussée, une entrée, un séjour exposé plein ouest avec vue dégagée sur le square Henri Rousselle, une cuisine ouverte équipée avec des matériaux de qualité. 
Au premier étage, deux chambres, une salle d'eau et un WC séparé.
Au deuxième et dernier étage, une suite parentale avec une salle de bains, un dressing et un balcon.
Au sous-sol, une grande chambre.
La maison dispose de nombreux rangements ainsi que deux caves en sous-sol."
90,90,PA75_91,Paris 12e 75012,"Achat maison 10 pièces 600 m², Paris 12e - 6 527 000 €",6 527 000 €,600 m²,10 pièces,4 chambres,,Jardin,,,,"10,9k €/m²",Réf. de l’annonce : OS-1374,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 10 pièces et 600 m²,"Hotel Particulier 10 pièces/5 chambres Bois de Vincennes 94120. Venez découvrir cette propriété remarquable (limitrophe 94120 / 75012) proposant des prestations haut de gamme sur un terrain de 3300m2 face au Bois de Vincennes dans le 94120, au calme. Havre de paix 4 minutes à pied de commerces. 
L'ensemble immobilier de 600m2 environ se compose d'un Hôtel Particulier (sur 3 niveaux), d'une Guesthouse, d'un atelier-garage au sous-sol et d'une grande piscine extérieure chauffée(15x7).
L’hôtel particulier vous accueille par une vaste entrée, avec une belle hauteur sous-plafond, qui distribue une salle à manger et un salon avec cheminée. Le living est ouvert sur la véranda couverte qui offre une vue et un accès sur le jardin intérieur.
Une cuisine indépendante et un bureau(chambre)complètent ce niveau.
À l'étage, depuis le hall/palier en étoile, vous accéderez aux 3 chambres et à leurs salles de bains/d'eau ainsi qu'au bureau ovale.
En rez-de-jardin vous trouverez une salle de musique, une salle de réception, un sauna, une buanderie et une cave.
La bonne distribution des pièces, les prestations anciennes de qualité (parquet, vitraux, moulures, boiseries, cheminées), les nombreux points d'eau/WC de la maison sont des avantages indéniables de cette propriété. 
La proximité des commerces, des écoles et des transports (RER A, 17min direct ""Ch. de Gaulle Etoile - Champs Elysées"") la luminosité de chaque pièce, le calme absolu et l'environnement verdoyant de cette propriété finiront de vous convaincre de devenir son futur propriétaire."
91,91,PA75_92,Paris 16e 75016 (Muette-Nord - Trocadéro),"Achat maison 9 pièces 350 m², Paris 16e - 6 800 000 €",6 800 000 €,350 m²,9 pièces,6 chambres,1 parking extérieur,Jardin de 65 m²,,1 terrasse,,"19,4k €/m²",,Publiée il y a plus de 2 mois,Réf. de l’annonce : 30240058,Descriptif de cette maison à vendre de 9 pièces et 350 m²,"Mairie du XVIème. Hôtel particulier de grand standing 9 pièces de 350 m² avec 65 m² de toit-terrasse sur 5 niveaux distribués par ascenseur au sein d'une allée privative. 
Au niveau principal : entrée, grande réception, wc d'invités. En entresol : séjour, cuisine indépendante, cave et pièce sécurisée. Au premier niveau : 3 chambres, salle de bains, salle d'eau et wc. Au deuxième niveau : 2 chambres, salle d'eau et wc. Au troisième niveau : véranda et jardin paysagé avec arrosage automatique et vue sur la Tour Eiffel. 
Secteur carte scolaire : Collège Janson de Sailly site Eugène Delacroix.
Soumis au statut de la copropriété. Charges annuelles : 1.800 Euros. Prix de vente : 6.800.000 euros FAI. Honoraires à la charge du vendeur."
